Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL,Is_New,cell_id,Cycle
,2304.837100000004,2.9801000000443167,3.5884862,2.0334935,1781.4977000000072,1880.3011999999871,1880.3011999999871,337,1,cell_023,554.0
,2829.9827999999975,2.8249000000070623,3.5893283,2.0338845,1266.512400000007,1845.9023999999629,1845.9023999999629,336,1,cell_023,555.0
,2812.689399999974,3.0360000000219145,3.5894427,2.0301204,1231.5154999999795,1832.5043000000296,1832.5043000000296,335,1,cell_023,556.0
,2302.4861999999844,2.971900000004055,3.5895791,2.0305066,1246.5137000000104,1879.281099999964,1879.281099999964,334,1,cell_023,557.0
,2826.4667999999947,2.9033000000054443,3.5895276,2.0275254,1286.547099999967,1845.803099999961,1845.803099999961,333,1,cell_023,558.0
,2871.22709999996,2.8943999999899717,3.5896602,2.0305762,1256.5497999999789,1887.2687999999616,1887.2687999999616,332,1,cell_023,559.0
,2345.0642000000225,3.00589999998941,3.589726,2.0308261,1236.5483999999706,1919.1292999999712,1919.1292999999712,331,1,cell_023,560.0
,2292.4675999999745,3.013500000000917,3.588737,2.0272899,1231.526899999997,1866.893199999991,1866.893199999991,330,1,cell_023,561.0
,2800.3818999999785,3.028700000024571,3.589767,2.0306621,1296.5242000000435,1814.130300000019,1814.130300000019,329,1,cell_023,562.0
,2340.9621000000043,3.126499999954788,3.5897222,2.0309491,1236.518700000015,1911.3328999999792,1911.3328999999792,328,1,cell_023,563.0
,1172.04310000001,2.8309000000008666,3.5890479,2.02702,1246.5312999999733,0.0001000000047497,1899.7758000000028,327,1,cell_023,564.0
,1170.3836000000013,3.2145000000020474,3.5889144,2.0302167,1241.4994999999765,0.0001000000047497,1908.968899999978,326,1,cell_023,565.0
,2898.097300000023,3.088300000003059,3.588119,2.0302472,1236.498499999987,1904.658800000034,1904.658800000034,325,1,cell_023,566.0
,2281.1165000000033,3.0991999999968556,3.5896163,2.0272384,1231.5311999999683,1855.583600000013,1855.583600000013,324,1,cell_023,567.0
,2856.8055000000168,3.1134999999775914,3.5886235,2.030623,1236.5112000000083,1871.4575000000184,1871.4575000000184,323,1,cell_023,568.0
,2849.9725000000326,2.9831000000122287,3.589705,2.0338359,1251.4998999999953,1867.0174000000115,1867.0174000000115,322,1,cell_023,569.0
,2315.64519999997,2.9726999999839165,3.5886397,2.0268264,1226.4993999999715,1892.3866999999736,1892.3866999999736,321,1,cell_023,570.0
,1163.6708000000217,3.026499999978114,3.5894284,2.0270486,1251.517600000021,1900.126300000004,1900.126300000004,320,1,cell_023,571.0
,2895.339099999983,2.6667999999481395,3.5884967,2.0276799,1231.5288000000294,1908.796800000011,1908.796800000011,319,1,cell_023,572.0
,1164.0249999999648,2.9733000000124576,3.5896001,2.0306907,1241.5031999999774,0.0001000000047497,1841.893299999996,318,1,cell_023,573.0
,2226.3790000000154,2.7366999999505026,3.5894141,2.0272012,1636.5199999999602,1808.9582999999984,1808.9582999999984,317,1,cell_023,574.0
,2264.1532,2.663599999970714,3.5896163,2.0311122,1241.5056999999797,1844.971900000004,1844.971900000004,316,1,cell_023,575.0
,2871.4213999999915,3.0470000000205744,3.5895829,2.0304894,1221.5087000000058,1888.4717999999991,1888.4717999999991,315,1,cell_023,576.0
,2860.030299999984,2.933100000023998,3.5895925,2.0275788,1221.5336000000243,0.0001000000047497,1878.536000000022,314,1,cell_023,577.0
,2921.032999999996,2.9186999999799923,3.5897288,2.0273519,1236.5077000000165,1933.567099999986,1933.567099999986,313,1,cell_023,578.0
,2231.4204000000027,2.924799999978873,3.588387,2.0272746,1236.5138000000154,1809.9311000000453,1809.9311000000453,312,1,cell_023,579.0
,2855.179200000013,2.904800000018497,3.5893521,2.0273499,1226.5184000000008,1872.1487000000195,1872.1487000000195,311,1,cell_023,580.0
,1164.2778999999864,3.0559999999822907,3.5895638,2.0309443,1621.503000000026,1861.4981000000264,1861.4981000000264,310,1,cell_023,581.0
,2360.6027999999933,2.728000000002737,3.5897613,2.0301757,1226.5109999999986,1932.8288000000175,1932.8288000000175,309,1,cell_023,582.0
,1166.8962000000174,2.875200000009457,3.5893445,2.0304208,1221.510799999989,1864.165800000017,1864.165800000017,308,1,cell_023,583.0
,2863.8527999999933,3.0321000000112974,3.5896211,2.0273557,1221.5203000000329,1879.9671000000087,1879.9671000000087,307,1,cell_023,584.0
,2220.02780000004,3.065499999967898,3.5883412,2.030663,1221.5074000000022,1800.3147999999928,1800.3147999999928,306,1,cell_023,585.0
,2869.2702000000277,2.95980000001137,3.589642,2.0306458,1331.525100000028,1884.3824000000025,1884.3824000000025,305,1,cell_023,586.0
,2907.85560000001,2.7196000000113685,3.5886426,2.0275254,1226.5162000000128,1919.728999999992,1919.728999999992,304,1,cell_023,587.0
,2863.0664000000797,3.0071999999927357,3.589602,2.0305762,1266.5186000000103,1876.752600000069,1876.752600000069,303,1,cell_023,588.0
,2251.1483,2.8811999999996374,3.5887723,2.0275121,1221.5332000000003,1826.1994,1826.1994,302,1,cell_023,589.0
,1166.4187,3.194399999999291,3.5889077,2.0269113,1231.5344000000005,1941.5308,1941.5308,301,1,cell_023,590.0
,2929.6759999999995,3.041500000001207,3.5888562,2.0276151,1221.505900000001,1941.5076,1941.5076,300,1,cell_023,591.0
,2883.718800000001,3.1352000000006086,3.5897212,2.0275235,1221.5164999999995,1894.080599999999,1894.080599999999,299,1,cell_023,592.0
,2845.129100000001,3.0734000000010298,3.5897069,2.0270896,1221.5346000000009,1855.390300000001,1855.390300000001,298,1,cell_023,593.0
,2811.0821000000033,3.1235000000015845,3.5897021,2.0269341,1236.5141000000006,1830.2159000000029,1830.2159000000029,297,1,cell_023,594.0
,2883.537400000001,3.160800000001416,3.5887618,2.0312514,1246.540100000002,1894.2472000000016,1894.2472000000016,296,1,cell_023,595.0
,2797.5036,3.0280999999994407,3.5894723,2.0267043,1216.5193999999974,1813.5152999999991,1813.5152999999991,295,1,cell_023,596.0
,2324.2500000000005,3.0505999999986955,3.589582,2.0273519,1241.527900000001,0.0001000000011117,1898.1909000000016,294,1,cell_023,597.0
,2238.9701999999997,3.0550000000003763,3.5895972,2.0275407,1246.5265,1815.1117999999988,1815.1117999999988,293,1,cell_023,598.0
,2276.5999999999985,3.0236000000005703,3.5886588,2.0267138,1241.5443000000014,1852.174500000001,1852.174500000001,292,1,cell_023,599.0
,2812.541299999997,2.893300000003407,3.5882936,2.026628,1226.5146000000022,1830.8024000000005,1830.8024000000005,291,1,cell_023,600.0
,2271.847799999996,2.9567999999997596,3.5896316,2.0270953,1596.5126000000016,1849.728900000002,1849.728900000002,290,1,cell_023,601.0
,2322.2620999999995,3.038399999997523,3.588429,2.0274949,1216.534099999997,1898.6786999999963,1898.6786999999963,289,1,cell_023,602.0
,2237.202900000004,2.9764999999969177,3.5894933,2.0270963,1216.4850000000006,1816.1843999999985,1816.1843999999985,288,1,cell_023,603.0
,2856.519,2.9243999999960835,3.5885329,2.0308938,1211.514900000002,1871.330200000004,1871.330200000004,287,1,cell_023,604.0
,2290.2430000000018,3.0414999999992887,3.5895057,2.0307136,1231.5158999999985,1866.482299999996,1866.482299999996,286,1,cell_023,605.0
,2816.8548999999985,3.0648000000001474,3.5884194,2.0274053,1211.5017000000007,1833.6944999999976,1833.6944999999976,285,1,cell_023,606.0
,2771.6129999999976,3.097800000003162,3.5885386,2.0274596,1211.5167,1792.3128,1792.3128,284,1,cell_023,607.0
,2341.8876999999993,2.996699999996224,3.5896516,2.0311351,1216.5118000000002,1915.1374999999969,1915.1374999999969,283,1,cell_023,608.0
,2336.5172999999995,2.942700000007008,3.5886674,2.0272832,1236.5043999999982,9.99999974737962e-05,1910.762600000002,282,1,cell_023,609.0
,2843.179800000006,2.6791000000083187,3.5886092,2.0314202,1216.509699999995,1859.607400000008,1859.607400000008,281,1,cell_023,610.0
,2331.251099999994,2.732799999998079,3.5896192,2.031055,1431.5169999999923,1905.1623999999863,1905.1623999999863,280,1,cell_023,611.0
,1165.406899999987,3.0363999999972435,3.5893493,2.0310168,1211.5105999999942,1841.34169999999,1841.34169999999,279,1,cell_023,612.0
,2231.9339000000036,2.8699000000051456,3.5885901,2.0272393,1276.5264000000025,1809.6447999999948,1809.6447999999948,278,1,cell_023,613.0
,2360.435599999997,2.805599999992694,3.5896659,2.0271029,1236.521000000008,1931.5112999999983,1931.5112999999983,277,1,cell_023,614.0
,2280.033899999995,2.963399999993328,3.5896516,2.0271335,1211.5277000000062,0.0001000000047497,1855.309500000003,276,1,cell_023,615.0
,2276.71669999999,3.025500000003447,3.5883975,2.0269685,1266.5169000000024,1853.880799999999,1853.880799999999,275,1,cell_023,616.0
,2174.897099999988,3.0476999999955723,3.5882726,2.0306458,1206.5305999999982,9.99999901978195e-05,1754.6304999999993,274,1,cell_023,617.0
,1158.0580999999945,3.0939999999971945,3.5885196,2.0375199,1271.5289000000048,0.0001000000047497,1782.5336000000098,273,1,cell_023,618.0
,1161.6707999999926,3.0585999999893687,3.5887437,2.0275617,1206.5258000000028,1852.8217000000004,1852.8217000000004,272,1,cell_023,619.0
,2281.1650999999983,3.0910999999904476,3.5887151,2.0274673,1291.5328000000009,1855.1382999999912,1855.1382999999912,271,1,cell_023,620.0
,2819.085699999996,2.9710999999952037,3.5894713,2.0302978,1531.5581999999995,1833.524900000004,1833.524900000004,270,1,cell_023,621.0
,2875.717499999999,2.947799999994558,3.589685,2.0269618,1206.5116000000123,1890.5254000000132,1890.5254000000132,269,1,cell_023,622.0
,2189.3396000000066,3.053400000004416,3.5894275,2.0273938,1226.5044999999957,1774.545100000003,1774.545100000003,268,1,cell_023,623.0
,2826.084999999992,2.860599999999849,3.5893979,2.0276732,1206.5114000000033,1846.1487999999956,1846.1487999999956,267,1,cell_023,624.0
,2221.135500000004,2.936499999996016,3.5893674,2.0312896,1206.5086000000013,1802.9997000000003,1802.9997000000003,266,1,cell_023,625.0
,1163.3506999999954,2.685700000001887,3.5882993,2.0307479,1316.5203999999942,1805.9764999999895,1805.9764999999895,265,1,cell_023,626.0
,2233.004300000001,2.952700000008832,3.5894828,2.0303054,1621.5203000000038,1814.8647999999955,1814.8647999999955,264,1,cell_023,627.0
,2325.7822000000015,2.874999999999943,3.5886264,2.0317178,1236.5234000000053,1898.6600000000033,1898.6600000000033,263,1,cell_023,628.0
,2786.450300000011,2.9911000000137733,3.5895314,2.0271239,1226.5184000000008,1806.5855999999912,1806.5855999999912,262,1,cell_023,629.0
,2804.869299999991,2.9066999999921705,3.5891538,2.0305762,1206.5178000000017,1822.2761000000028,1822.2761000000028,261,1,cell_023,630.0
,2842.0185999999812,2.9661999999952116,3.5893531,2.0305381,1201.5232999999862,1857.568699999989,1857.568699999989,260,1,cell_023,631.0
,2251.0011999999992,3.014800000004456,3.5894961,2.0312943,1196.5228999999815,1830.0655999999728,1830.0655999999728,259,1,cell_023,632.0
,2758.0098,2.962300000013798,3.5892329,2.0276141,1216.522500000021,0.0001000000047497,1780.9432000000088,258,1,cell_023,633.0
,2214.214799999987,3.074300000007497,3.5883136,2.0282083,1201.5148000000042,1795.873499999987,1795.873499999987,257,1,cell_023,634.0
,2803.67750000002,3.013499999971714,3.5892797,2.0306191,1206.5054999999993,1822.6350000000093,1822.6350000000093,256,1,cell_023,635.0
,2275.459499999997,3.002100000012433,3.5883765,2.0304618,1196.5358999999885,1852.1052999999956,1852.1052999999956,255,1,cell_023,636.0
,1162.591700000019,3.0945000000065903,3.5896153,2.0268989,1196.5103999999992,1846.7016000000003,1846.7016000000003,254,1,cell_023,637.0
,2806.2804999999935,2.760600000008679,3.5885091,2.0279155,1196.524700000009,0.0001000000047497,1824.198400000023,253,1,cell_023,638.0
,2852.8463999999803,3.007600000011763,3.5887036,2.0270123,1206.5106000000087,1867.2214000000097,1867.2214000000097,252,1,cell_023,639.0
,1160.112400000013,2.9976000000024783,3.58915,2.0277057,1211.5185000000056,1796.8176000000094,1796.8176000000094,251,1,cell_023,640.0
,1161.7725999999966,3.095199999981588,3.5884786,2.0276408,1616.5203000000038,0.0001000000047497,1816.139500000019,250,1,cell_023,641.0
,2771.896399999998,3.1134999999775914,3.5894074,2.0276828,1231.5234000000055,0.0001000000047497,1789.882500000007,249,1,cell_023,642.0
,2197.326799999981,2.964099999983034,3.5895009,2.030848,1196.5163000000175,1781.2801000000038,1781.2801000000038,248,1,cell_023,643.0
,1162.0346000000136,3.0873000000138973,3.5895677,2.0274577,1231.5190000000002,1852.9407000000065,1852.9407000000065,247,1,cell_023,644.0
,2301.2228999999934,3.0048000000241615,3.5895333,2.0275826,1211.5138999999908,1878.00940000001,1878.00940000001,246,1,cell_023,645.0
,2784.542000000016,3.032000000006434,3.5892768,2.0272412,1211.523099999991,1801.837599999999,1801.837599999999,245,1,cell_023,646.0
,1164.3046000000031,3.0119000000122043,3.5896344,2.0271115,1196.508600000001,1837.2875000000056,1837.2875000000056,244,1,cell_023,647.0
,1161.9131000000052,3.103100000007686,3.5887914,2.030416,1201.5280000000205,1818.786400000012,1818.786400000012,243,1,cell_023,648.0
,2185.6509999999835,3.0425999999860665,3.5894475,2.0279584,1231.497900000017,1766.4569999999949,1766.4569999999949,242,1,cell_023,649.0
,2292.6679000000004,2.9819999999892133,3.5888066,2.0341058,1241.5132000000158,1869.6897000000172,1869.6897000000172,241,1,cell_023,650.0
,2253.7887000000046,3.0179000000062217,3.5885234,2.0271554,1196.5151999999944,1831.5457999999928,1831.5457999999928,240,1,cell_023,651.0
,1163.5645999999836,2.894100000005011,3.5893893,2.0307622,1216.5161000000078,1831.0728999999992,1831.0728999999992,239,1,cell_023,652.0
,2244.274000000005,3.0048999999998216,3.5894818,2.028089,1311.50079999998,1823.4358000000063,1823.4358000000063,238,1,cell_023,653.0
,2198.9677000000083,2.7153000000109273,3.5892825,2.0273585,1491.488400000002,1780.1972000000242,1780.1972000000242,237,1,cell_023,654.0
,2768.193700000004,3.005000000004472,3.5893912,2.0271497,1226.503800000006,0.0001000000047497,1788.4478999999992,236,1,cell_023,655.0
,2779.3766999999934,2.6909999999917034,3.5893149,2.0281539,1196.513099999982,9.999997564591814e-05,1796.261599999998,235,1,cell_023,656.0
,1161.8581000000122,2.9463000000107087,3.5885997,2.0312409,1196.5174000000118,1814.106300000014,1814.106300000014,234,1,cell_023,657.0
,1159.6836000000185,3.115900000004359,3.589273,2.028028,1186.531799999997,1783.1741000000038,1783.1741000000038,233,1,cell_023,658.0
,2179.778900000005,3.1287000000010323,3.5893893,2.0315232,1196.5127999999968,1762.1928000000191,1762.1928000000191,232,1,cell_023,659.0
,2753.0677999999893,3.0351000000081996,3.5874305,2.0277829,1501.5290999999852,9.999997564591814e-05,1776.3888999999908,231,1,cell_023,660.0
,2838.3373000000142,3.0106000000086652,3.5894217,2.0312524,1201.516100000008,0.0001000000047497,1853.3416999999904,230,1,cell_023,661.0
,2810.747100000008,2.7283999999927744,3.5896125,2.0280623,1221.532200000016,0.0001000000047497,1826.6640999999945,229,1,cell_023,662.0
,1164.9988000000014,2.7256000000051728,3.5894408,2.0311494,1206.5340000000142,1824.915899999993,1824.915899999993,228,1,cell_023,663.0
,2810.613400000002,3.084700000006819,3.5892434,2.0276227,1186.5188000000198,1826.1640000000189,1826.1640000000189,227,1,cell_023,664.0
,2819.5608000000066,2.7103000000060717,3.5885367,2.0276389,1186.514000000025,0.0001000000047497,1832.38440000001,226,1,cell_023,665.0
,2251.019800000009,3.082399999984915,3.5894399,2.0305552,1181.500800000009,1828.45689999999,1828.45689999999,225,1,cell_023,666.0
,2231.5953000000154,2.986499999999168,3.5882564,2.0278335,1181.5241000000096,1809.8288999999932,1809.8288999999932,224,1,cell_023,667.0
,2194.212300000014,3.1013999999851194,3.5888247,2.0277238,1181.5080999999773,1772.5783999999985,1772.5783999999985,223,1,cell_023,668.0
,2172.512999999977,3.1013999999851194,3.5893826,2.0276513,1536.5329999999958,1751.8665000000035,1751.8665000000035,222,1,cell_023,669.0
,2740.059000000009,3.0602000000070717,3.5885854,2.0303178,1206.5402999999933,1761.429000000004,1761.429000000004,221,1,cell_023,670.0
,2733.445700000011,2.7482000000018303,3.5893893,2.0275006,1511.526200000022,1753.3880000000063,1753.3880000000063,220,1,cell_023,671.0
,1162.4443000000028,3.0910000000150006,3.5885453,2.0273862,1186.5239,1789.611899999989,1789.611899999989,219,1,cell_023,672.0
,2812.1255999999994,2.7024000000091775,3.589396,2.0310111,1181.505199999985,0.0001000000047497,1828.0988000000068,218,1,cell_023,673.0
,2195.243599999987,2.83269999999888,3.589395,2.0272546,1191.521100000013,1774.92260000002,1774.92260000002,217,1,cell_023,674.0
,2770.4641999999876,2.78499999997436,3.5884013,2.0315204,1181.5305999999985,0.0001000000047497,1786.170299999998,216,1,cell_023,675.0
,2207.53740000003,2.7520999999834572,3.5896401,2.031096,1196.5168999999878,1786.7366000000038,1786.7366000000038,215,1,cell_023,676.0
,2160.9409999999916,3.179000000003853,3.5894675,2.0277867,1176.531399999978,1740.598499999964,1740.598499999964,214,1,cell_023,677.0
,1168.4912999999942,3.062499999999986,3.588572,2.0273328,1176.5304999999937,1807.4502999999677,1807.4502999999677,213,1,cell_023,678.0
,2192.3974999999627,2.878299999982019,3.5885463,2.0305734,1181.519900000014,0.0001000000047497,1772.793400000024,212,1,cell_023,679.0
,1164.026100000017,2.975300000049188,3.58954,2.0283313,1176.4952000000046,0.0001000000047497,1804.2386000000404,211,1,cell_023,680.0
,1159.7051999999676,3.1134999999775914,3.5894933,2.0308709,1176.526199999964,1719.0527000000002,1719.0527000000002,210,1,cell_023,681.0
,2205.9492999999784,3.098300000012344,3.5893378,2.0269523,1176.520699999994,1784.896699999983,1784.896699999983,209,1,cell_023,682.0
,2775.145900000003,3.005999999993847,3.5885253,2.0307422,1171.487300000037,1792.8551000000443,1792.8551000000443,208,1,cell_023,683.0
,2763.36109999998,2.988799999991869,3.5895228,2.0283132,1191.517600000021,1781.722300000023,1781.722300000023,207,1,cell_023,684.0
,2799.15300000005,2.943800000008281,3.5893216,2.0282102,1176.546399999992,1813.7972999999763,1813.7972999999763,206,1,cell_023,685.0
,2249.7898999999743,3.0432000000146076,3.5885301,2.0347409,1176.5062000000037,1825.179999999993,1825.179999999993,205,1,cell_023,686.0
,1165.5774000000092,3.082300000009255,3.5893884,2.0316024,1171.5173000000068,1809.721900000004,1809.721900000004,204,1,cell_023,687.0
,2216.0387000000337,3.0119000000414076,3.5884938,2.031177,1176.5229000000402,1792.7955000000077,1792.7955000000077,203,1,cell_023,688.0
,2803.847799999988,2.959499999997206,3.5885072,2.0274968,1211.5288999999757,0.0001000000047497,1817.6352999999651,202,1,cell_023,689.0
,2805.9231000000145,3.0607000000309625,3.5896039,2.0275712,1251.509699999995,1818.792299999972,1818.792299999972,201,1,cell_023,690.0
,2756.0950000000303,2.946100000000982,3.5893207,2.0314469,1166.5107999999889,1773.4323999999906,1773.4323999999906,200,1,cell_023,691.0
,2766.7684000000013,2.724500000011147,3.5884185,2.032371,1166.505700000038,1783.1253000000145,1783.1253000000145,199,1,cell_023,692.0
,2785.079800000007,2.7138999999735347,3.5882697,2.0284476,1261.560999999987,1797.8968999999925,1797.8968999999925,198,1,cell_023,693.0
,2214.4041999999904,2.9784000000217503,3.5885072,2.0278125,1206.511999999988,1789.9959999999846,1789.9959999999846,197,1,cell_023,694.0
,2772.0076000000117,3.067500000004628,3.5894618,2.0310407,1216.5357000000076,1788.87910000002,1788.87910000002,196,1,cell_023,695.0
,2767.422599999991,3.0907000000006235,3.5892901,2.0313239,1171.528500000015,1783.560700000031,1783.560700000031,195,1,cell_023,696.0
,2706.3283999999985,3.117599999997722,3.5894046,2.0276227,1161.5260000000126,1725.9495999999926,1725.9495999999926,194,1,cell_023,697.0
,2154.174799999979,2.75370000000116,3.5884099,2.0278268,1166.5157999999938,1732.470399999991,1732.470399999991,193,1,cell_023,698.0
,1169.256599999964,2.9548000000067276,3.5885606,2.0278068,1196.5154999999795,1800.5176999999676,1800.5176999999676,192,1,cell_023,699.0
,1165.0338999999806,3.1107000000194063,3.5884395,2.027637,1161.5288999999757,1787.7629999999772,1787.7629999999772,191,1,cell_023,700.0
,2792.5404999999446,3.0653999999630344,3.5895104,2.0317883,1171.4997999999905,1804.178200000024,1804.178200000024,190,1,cell_023,701.0
,1164.9916000000087,2.796999999962395,3.5884805,2.0307899,1186.5179000000353,1780.6858000000357,1780.6858000000357,189,1,cell_023,702.0
,2770.429300000018,2.945599999977304,3.5894837,2.0307498,1166.5137000000104,1783.568499999994,1783.568499999994,188,1,cell_023,703.0
,2755.9369000000297,3.094899999967211,3.5894341,2.0314794,1256.505599999975,0.0001000000047497,1769.6000999999817,187,1,cell_023,704.0
,2787.735999999976,3.0610999999917965,3.5894761,2.0279689,1166.5163000000175,0.0001000000047497,1799.801600000006,186,1,cell_023,705.0
,1164.947599999956,3.033999999984971,3.5896106,2.0314698,1156.504600000044,1749.7621000000509,1749.7621000000509,185,1,cell_023,706.0
,2856.868199999968,2.8692000000154394,3.5897784,2.0313888,1156.5001000000047,0.0001000000047497,1861.3714000000036,184,1,cell_023,707.0
,2188.236999999965,3.1039999999921974,3.589479,2.027288,1201.5136999999522,1761.2784999999567,1761.2784999999567,183,1,cell_023,708.0
,2219.0638000000035,3.046600000001334,3.5886979,2.0315852,1201.521000000008,1788.5961000000243,1788.5961000000243,182,1,cell_023,709.0
,2825.3573000000324,3.075099999958155,3.589458,2.0275302,1156.504400000034,1828.106800000009,1828.106800000009,181,1,cell_023,710.0
,1174.1358000000473,3.01860000001021,3.5896354,2.0274367,1156.5175999999628,1789.031900000002,1789.031900000002,180,1,cell_023,711.0
,1170.151499999978,3.0078999999677336,3.5885854,2.0309453,1156.540500000003,1779.2185999999638,1779.2185999999638,179,1,cell_023,712.0
,2697.2252999999905,3.1145999999716167,3.5883574,2.0277514,1151.5223000000117,1709.8510999999708,1709.8510999999708,178,1,cell_023,713.0
,1166.7122999999551,3.0429999999469004,3.5885158,2.0277467,1291.490700000024,1759.8160999999966,1759.8160999999966,177,1,cell_023,714.0
,2748.53959999996,3.065700000035605,3.5883431,2.0318675,1156.516900000046,1760.315900000045,1760.315900000045,176,1,cell_023,715.0
,1168.0887000000218,3.041300000040934,3.5883908,2.0316558,1161.522799999977,0.0001000000047497,1734.690799999982,175,1,cell_023,716.0
,2790.5395000000135,2.88259999995347,3.5896831,2.0280528,1146.515000000014,1796.9393999999738,1796.9393999999738,174,1,cell_023,717.0
,2746.1390000000247,3.056900000025209,3.5894494,2.0280643,1151.5114000000176,1755.565899999987,1755.565899999987,173,1,cell_023,718.0
,1174.6403999999748,3.0480000000099494,3.5894847,2.0281005,1236.529600000009,1753.859999999986,1753.859999999986,172,1,cell_023,719.0
,2674.431900000025,3.1056000000099004,3.588594,2.0275712,1241.5191999999804,1684.4150999999836,1684.4150999999836,171,1,cell_023,720.0
,1170.47709999996,3.2421999999787943,3.5887952,2.0311122,1221.5456000000122,1715.5725000000093,1715.5725000000093,170,1,cell_023,721.0
,1176.4589000000271,3.157500000030211,3.5876679,2.0279765,1156.512699999963,1741.242099999974,1741.242099999974,169,1,cell_023,722.0
,2782.668399999966,3.063900000008175,3.5888009,2.0280223,1156.515399999975,1782.265000000014,1782.265000000014,168,1,cell_023,723.0
,2133.8436999999685,3.240799999970392,3.5878959,2.0279069,1246.5095999999903,1699.074499999988,1699.074499999988,167,1,cell_023,724.0
,2718.1521000000066,3.308799999998868,3.5897298,2.0311217,1206.5256999999986,1721.734300000011,1721.734300000011,166,1,cell_023,725.0
,2740.3219999999856,3.307400000048659,3.5896316,2.0277991,1191.5114000000176,1739.7705000000424,1739.7705000000424,165,1,cell_023,726.0
,1181.5521999999764,3.380599999975118,3.5888629,2.0312314,1146.5023000000513,1773.3086000000476,1773.3086000000476,164,1,cell_023,727.0
,2164.394700000005,3.333500000007916,3.5891013,2.0278802,1146.4946000000346,1722.987300000037,1722.987300000037,163,1,cell_023,728.0
,1180.5527999999465,3.097599999978939,3.5897775,2.0314612,1151.5033000000403,1731.9288000000524,1731.9288000000524,162,1,cell_023,729.0
,2753.8053000000073,3.350599999946837,3.5896907,2.028131,1146.4898000000392,1750.4380000000235,1750.4380000000235,161,1,cell_023,730.0
,2744.993699999992,3.0353999999933734,3.5897937,2.0315871,1211.5250999999696,9.999994654208942e-05,1739.0499999999884,160,1,cell_023,731.0
,1185.5467999999528,3.1441999999804437,3.5896611,2.0322051,1141.508300000045,1726.9320000000298,1726.9320000000298,159,1,cell_023,732.0
,2691.498100000026,3.3123999999953213,3.5888667,2.0284896,1301.5290999999854,1684.031399999978,1684.031399999978,158,1,cell_023,733.0
,1188.7540000000154,3.3478999999933023,3.5889554,2.031631,1146.5263999999734,1711.293399999966,1711.293399999966,157,1,cell_023,734.0
,2773.503599999996,3.4568999999900996,3.5890803,2.0282359,1146.5112000000083,1755.6148999999862,1755.6148999999862,156,1,cell_023,735.0
,2189.9009999999544,3.5125999999581836,3.5891538,2.0273843,1146.581600000034,0.0001000000047497,1732.5646000000415,155,1,cell_023,736.0
,2754.6048000000046,3.515300000053685,3.588532,2.0311027,1156.5176999999676,1735.3995999999934,1735.3995999999934,154,1,cell_023,737.0
,1200.6463,3.3932000000000073,3.5893235,2.0308013,1146.5135,1722.827,1722.827,153,1,cell_023,738.0
,2195.0811999999996,3.3940000000003323,3.5891566,2.028029,1146.4935999999998,1735.7910000000002,1735.7910000000002,152,1,cell_023,739.0
,2169.5067999999997,3.3616000000000668,3.5892491,2.0315175,1146.4944999999998,1710.2249000000002,1710.2249000000002,151,1,cell_023,740.0
,2730.767700000001,3.4359000000002737,3.5890965,2.0287251,1151.5068999999985,1710.3994999999995,1710.3994999999995,150,1,cell_023,741.0
,2715.098899999999,3.3132999999998702,3.5889316,2.0287337,1221.5056999999997,0.0001000000011117,1694.7456,149,1,cell_023,742.0
,2706.6955999999996,3.3830000000016724,3.5882154,2.0287576,1136.493499999999,1686.3206999999984,1686.3206999999984,148,1,cell_023,743.0
,2738.7575,3.2089999999988805,3.5888906,2.0281587,1641.5048000000024,1718.387000000003,1718.387000000003,147,1,cell_023,744.0
,1200.6236000000029,3.225000000002183,3.5895543,2.0286984,1131.495799999997,1711.7429999999986,1711.7429999999986,146,1,cell_023,745.0
,2741.3611999999994,2.9054999999971187,3.5895715,2.0289626,1191.5335999999988,1720.9929999999988,1720.9929999999988,145,1,cell_023,746.0
,2741.260400000003,3.255000000000834,3.5885158,2.0287747,1126.5154999999977,1720.9089999999997,1720.9089999999997,144,1,cell_023,747.0
,2753.725099999996,2.945499999997807,3.5895047,2.0335412,1151.5263999999988,9.99999974737962e-05,1733.3832999999977,143,1,cell_023,748.0
,2744.3545999999988,3.0701000000044587,3.5886912,2.0289798,1676.5295000000042,1724.019700000004,1724.019700000004,142,1,cell_023,749.0
,1200.5907000000009,3.029600000001622,3.5897117,2.0330396,1141.5643999999957,1759.902399999999,1759.902399999999,141,1,cell_023,750.0
,1200.5915999999995,3.0110999999961052,3.5895677,2.0305762,1136.5363999999972,1702.1489,1702.1489,140,1,cell_023,751.0
,1200.5583000000042,3.167999999997946,3.5884986,2.0294032,1121.5397999999989,1755.2037999999957,1755.2037999999957,139,1,cell_023,752.0
,2743.228200000005,3.0857000000032286,3.5894942,2.0302625,1121.5342999999991,1722.927899999995,1722.927899999995,138,1,cell_023,753.0
,2745.368500000004,3.0634999999966084,3.5895925,2.0303636,1176.5486999999994,9.999999747377016e-05,1725.0647000000026,137,1,cell_023,754.0
,2192.5854000000036,3.1422999999995227,3.5897288,2.030683,680.6183999999994,1733.4015999999972,1733.4015999999972,136,1,cell_023,755.0
