cell_id,Cycle,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL
cell_011,478,2322.295600000005,2.890200000023384,3.5899267,2.0324144,1274.812900000019,1915.7874000000302,1915.7874000000302,428
cell_011,479,1166.6986000000002,3.2105000000004225,3.5883179,2.0322294,1279.8322,1917.2626,1917.2626,427
cell_011,480,1168.1889999999996,3.1776000000001403,3.5889368,2.0266037,1274.8186,1908.6466999999998,1908.6466999999998,426
cell_011,481,2784.8242000000014,3.012899999999661,3.5891237,2.0285158,1299.8037999999997,9.999999929278386e-05,1945.3850000000002,425
cell_011,482,1167.9344999999994,3.07140000000075,3.5891933,2.0317774,1294.7790000000002,1916.2396000000008,1916.2396000000008,424
cell_011,483,1170.1815000000006,3.047599999999875,3.5888929,2.0286589,1274.8377,1937.8084000000001,1937.8084000000001,423
cell_011,484,1170.4219000000012,3.055000000000163,3.589118,2.0284376,1274.8238999999994,1908.3921999999982,1908.3921999999982,422
cell_011,485,2230.7975999999985,3.233700000000681,3.5889912,2.0284233,1274.8188999999984,1821.2108000000007,1821.2108000000007,421
cell_011,486,2258.8744000000006,3.0554000000010717,3.5890503,2.0289936,1324.8077999999987,0.00010000000111177153,1852.7998999999982,420
cell_011,487,2340.6016999999993,3.051800000001208,3.5882845,2.0289335,1279.8228999999992,1926.8293999999985,1926.8293999999985,419
cell_011,488,2711.385399999999,2.953699999998207,3.5889883,2.0281677,1274.7963000000018,1879.3189999999995,1879.3189999999995,418
cell_011,489,1170.972799999996,3.128799999998435,3.5891829,2.0282698,1324.8293000000015,1913.7748000000029,1913.7748000000029,417
cell_011,490,2718.231100000004,2.9827999999980648,3.5879717,2.0290966,1284.8217000000002,9.999999747379619e-05,1879.4842999999964,416
cell_011,491,2322.811099999999,3.145299999996425,3.5893402,2.0283794,1279.8228999999992,1903.3624999999956,1903.3624999999956,415
cell_011,492,2267.7000000000044,3.22110000000265,3.5892477,2.0289011,1424.8087000000014,1852.9581000000037,1852.9581000000037,414
cell_011,493,2689.551800000001,3.3064999999987066,3.5894423,2.0291967,1279.8343999999997,1851.7212,1851.7212,413
cell_011,494,1171.8320000000022,3.2343000000036426,3.5895929,2.0314684,1279.796699999999,1884.2275999999983,1884.2275999999983,412
cell_011,495,2295.268299999996,3.2880000000004372,3.5894394,2.0288744,1349.8241000000055,0.00010000000474974687,1875.4145000000062,411
cell_011,496,2329.3845,3.336100000000499,3.5894203,2.0317736,1279.8319000000047,0.00010000000474974687,1911.4482000000062,410
cell_011,497,1172.7032000000036,3.3204000000041134,3.5890999,2.0286608,1389.8259999999937,1865.3318,1865.3318,409
cell_011,498,1171.515799999994,3.365699999994831,3.5884132,2.0283279,1299.8480999999956,9.999999747379619e-05,1888.2940999999992,408
cell_011,499,2274.2137999999977,3.2903000000003857,3.5891495,2.0278177,1784.8125999999975,1864.4743999999992,1864.4743999999992,407
cell_011,500,2648.938599999994,3.3619000000035726,3.5881109,2.0283651,1284.8150000000026,1817.866000000009,1817.866000000009,406
cell_011,501,2764.9237,3.046000000002209,3.5892954,2.0282784,1284.8341999999975,0.00010000000474974687,1932.1880999999994,405
cell_011,502,1166.7565000000034,3.310300000011921,3.588172,2.0287819,1334.8197999999975,1855.1347999999998,1855.1347999999998,404
cell_011,503,2729.050299999988,3.087899999998527,3.5891457,2.0279903,1269.8245999999926,1899.6120999999985,1899.6120999999985,403
cell_011,504,2316.971000000005,3.087299999999402,3.5895863,2.0292072,1339.8193000000028,1910.0273000000016,1910.0273000000016,402
cell_011,505,1161.3460999999952,2.84369999999754,3.5896921,2.0285912,1264.8289000000077,1932.9355000000069,1932.9355000000069,401
cell_011,506,2732.655299999998,2.17160000000149,3.5885792,2.0293236,1309.806500000006,1912.624100000001,1912.624100000001,400
cell_011,507,2777.8263000000006,2.7433000000020513,3.5884647,2.0268373,1284.8380999999936,1954.8396999999964,1954.8396999999964,399
cell_011,508,2279.7646999999997,2.821899999995452,3.5893316,2.0298615,1259.814000000013,1873.2024999999994,1873.2024999999994,398
cell_011,509,1167.2922000000108,3.0471000000107296,3.5898685,2.0267496,1304.8343000000023,1875.7167000000045,1875.7167000000045,397
cell_011,510,1163.2535999999966,2.875199999995175,3.5895929,2.0312529,1264.8157999999967,1954.8257999999914,1954.8257999999914,396
cell_011,511,1158.4308000000021,2.8116000000009933,3.5895758,2.026412,1379.826000000001,1876.7247999999963,1876.7247999999963,395
cell_011,512,1162.644899999999,2.7921999999962566,3.5896015,2.0293045,1354.8145999999979,1918.2100999999966,1918.2100999999966,394
cell_011,513,1164.6472000000067,2.6582000000054506,3.5897751,2.0292368,1264.8503000000055,1935.7209000000003,1935.7209000000003,393
cell_011,514,1158.3092000000033,2.724399999992002,3.5896826,2.0323248,1299.8148999999976,1902.8353000000063,1902.8353000000063,392
cell_011,515,2759.4879000000074,2.7550000000049124,3.5888309,2.0290642,1474.810799999992,1929.3205000000016,1929.3205000000016,391
cell_011,516,2281.1229999999923,2.803099999990053,3.5894394,2.0287485,1289.7989000000089,1874.317200000005,1874.317200000005,390
cell_011,517,2307.456099999996,2.775099999998929,3.5897942,2.0281925,1349.8036999999892,1903.3947999999946,1903.3947999999946,389
cell_011,518,1162.2671999999873,2.7905999999928355,3.5897303,2.0294533,1264.81749999999,1917.153099999996,1917.153099999996,388
cell_011,519,2714.988400000002,2.7970000000058803,3.5896597,2.0263653,1304.826700000005,1880.3074999999951,1880.3074999999951,387
cell_011,520,1159.2177999999985,2.8972000000067766,3.5898724,2.0275297,1444.789300000004,1864.7934000000096,1864.7934000000096,386
cell_011,521,2306.2420999999886,3.0123999999923967,3.5889311,2.0287523,1504.851999999999,1897.5584999999992,1897.5584999999992,385
cell_011,522,2345.2839000000095,3.1876000000049487,3.5897999,2.0287504,1274.8281000000134,1933.7737000000197,1933.7737000000197,384
cell_011,523,2266.2125999999985,3.0319000000017837,3.5898027,2.0320053,1274.8319999999949,1860.2644999999902,1860.2644999999902,383
cell_011,524,1166.4184999999995,2.9096999999890727,3.5889206,2.0294218,1269.8526999999885,0.00010000000474974687,1928.7484999999874,382
cell_011,525,1168.3261000000057,2.8732000000017166,3.589838,2.0290136,1269.864200000011,0.00010000000474974687,1874.7852999999884,381
cell_011,526,2362.4953999999852,2.8364000000001965,3.5897045,2.0280161,1274.8166999999958,0.00010000000474974687,1954.8178999999948,380
cell_011,527,1158.844400000002,2.8288999999931264,3.5895491,2.0264835,1264.8099000000223,1860.69650000002,1860.69650000002,379
cell_011,528,1160.0622000000149,2.794500000018161,3.5891237,2.0283899,1259.8391999999876,1954.840899999981,1954.840899999981,378
cell_011,529,1164.9815999999994,2.768200000020613,3.5895643,2.0289364,1254.7954000000027,0.00010000000474974687,1915.705799999996,377
cell_011,530,1159.7117000000144,2.9478999999992084,3.5886965,2.0290403,1254.804200000013,0.00010000000474974687,1926.4196000000231,376
cell_011,531,1159.9577000000281,2.861200000013895,3.5890446,2.0291767,1349.8144999999786,9.999997564591814e-05,1920.0426999999906,375
cell_011,532,2279.8843999999813,2.907100000011198,3.5894938,2.0291405,1259.828599999979,1875.669200000004,1875.669200000004,374
cell_011,533,1156.98609999998,2.934399999998334,3.5886135,2.0293655,1259.81289999999,1888.072199999995,1888.072199999995,373
cell_011,534,1159.367100000003,2.812899999989824,3.5896034,2.0328674,1254.8194000000076,1875.748099999997,1875.748099999997,372
cell_011,535,2331.701299999986,2.7128000000087127,3.5898037,2.0290966,1254.8130999999994,1926.7405000000144,1926.7405000000144,371
cell_011,536,2240.4444000000076,2.843999999982927,3.5895348,2.0293283,1289.830799999996,1837.6294000000053,1837.6294000000053,370
cell_011,537,1157.6302999999898,2.8832999999868747,3.5897083,2.0284834,1279.8282000000181,1862.2013000000152,1862.2013000000152,369
cell_011,538,2712.7979000000046,2.796600000001348,3.5896587,2.0267038,1284.8473999999987,0.00010000000474974687,1884.8754999999944,368
cell_011,539,2366.3851999999897,2.8227999999944586,3.5896788,2.0325232,1274.8221000000194,1954.8308000000252,1954.8308000000252,367
cell_011,540,2321.749500000005,2.7722999999823372,3.5894976,2.0284338,1254.8273000000045,1913.2865000000165,1913.2865000000165,366
cell_011,541,2288.8889999999956,2.810900000011287,3.5884943,2.0293999,1294.7838999999801,1881.0842999999877,1881.0842999999877,365
cell_011,542,1153.3403000000108,2.8543000000063756,3.5895929,2.0287914,1704.8174,1843.781100000022,1843.781100000022,364
cell_011,543,2299.723799999978,2.866500000003711,3.5893602,2.0291367,1254.8402999999817,1896.3565999999994,1896.3565999999994,363
cell_011,544,1159.2894999999844,3.0461000000068594,3.5895166,2.0325584,1269.7921000000206,1882.2650000000142,1882.2650000000142,362
cell_011,545,2257.9464999999914,2.9544000000169035,3.5886021,2.0292072,1524.8444000000018,1853.1284999999916,1853.1284999999916,361
cell_011,546,2705.215400000015,2.779699999984544,3.5894823,2.0289907,1354.8117999999959,1881.914699999994,1881.914699999994,360
cell_011,547,2341.908599999995,2.9844000000157678,3.5898142,2.026412,1284.8050999999978,0.00010000000474974687,1929.7312000000097,359
cell_011,548,2275.2389999999723,2.896999999997263,3.5898037,2.031868,1264.802800000005,1871.5608999999822,1871.5608999999822,358
cell_011,549,1158.4507000000158,2.9421000000147046,3.5896091,2.0292749,1259.8445999999822,1836.5047999999952,1836.5047999999952,357
cell_011,550,2311.6199999999953,3.0308999999834185,3.5890131,2.0289364,1269.8212000000058,1904.7090000000026,1904.7090000000026,356
cell_011,551,1160.8619999999937,2.9502999999967727,3.5898485,2.0287666,1284.8182999999842,0.00010000000474974687,1911.167599999986,355
cell_011,552,2263.1632999999856,3.008999999990749,3.5895853,2.0287323,1254.8371000000043,1858.2274000000034,1858.2274000000034,354
cell_011,553,1152.580099999992,2.883000000001701,3.5896654,2.0286064,1254.8141999999934,0.00010000000474974687,1829.7301999999909,353
cell_011,554,1158.5157999999935,2.8117999999957988,3.5895548,2.02948,1249.8239000000176,0.00010000000474974687,1893.8516999999993,352
cell_011,555,1158.0587999999987,2.8246999999973355,3.5884399,2.0265484,1249.7925999999861,1864.7710999999836,1864.7710999999836,351
cell_011,556,1157.8070000000005,2.879499999980908,3.5895357,2.028883,1259.8157999999821,1879.2979999999807,1879.2979999999807,350
cell_011,557,2731.168399999995,2.7280999999783972,3.5896816,2.0292444,1289.7929000000004,1909.0417000000018,1909.0417000000018,349
cell_011,558,1159.1978999999994,2.7007999999912613,3.5896797,2.0325413,1249.8024999999907,1922.3261000000057,1922.3261000000057,348
cell_011,559,1156.9971999999832,2.811900000000662,3.5895557,2.0329103,1344.7850000000035,1857.381400000013,1857.381400000013,347
cell_011,560,2292.411699999997,2.8126000000046503,3.5895596,2.0291977,1259.7865000000165,1889.4244999999937,1889.4244999999937,346
cell_011,561,2693.450199999992,2.7743999999947278,3.589467,2.0288982,1264.8269999999902,1873.573700000008,1873.573700000008,345
cell_011,562,1163.292300000001,2.789099999994491,3.5894384,2.0293436,1364.8111999999967,1900.6000999999815,1900.6000999999815,344
cell_011,563,2233.1996999999974,2.816099999996453,3.5893803,2.0284977,1274.796000000002,1828.8133999999848,1828.8133999999848,343
cell_011,564,2308.547599999991,2.765300000028148,3.5894642,2.0285139,1264.8174,1904.625699999975,1904.625699999975,342
cell_011,565,2216.6032000000123,2.7608999999938533,3.5896397,2.0295,1339.8138000000035,1817.9986999999962,1817.9986999999962,341
cell_011,566,2277.946799999976,2.804699999978766,3.5895567,2.0325222,1374.8322000000044,1877.8977000000305,1877.8977000000305,340
cell_011,567,1155.0737999999549,2.8139999999548593,3.5895367,2.0322762,1254.823700000008,0.00010000000474974687,1844.5617000000202,339
cell_011,568,2721.7715000000317,2.9854000000049297,3.589673,2.0289288,1249.8300999999626,1890.2368999999596,1890.2368999999596,338
cell_011,569,1154.4913999999992,2.8711000000475195,3.5895548,2.0278406,1249.8200000000072,1851.5132999999914,1851.5132999999914,337
cell_011,570,1158.599600000016,2.864400000020524,3.5895882,2.0290031,1329.7991999999504,1908.9593999999922,1908.9593999999922,336
cell_011,571,2278.2702999999747,2.949800000002085,3.5895672,2.0285149,1249.8396000000066,1876.6525999999722,1876.6525999999722,335
cell_011,572,2347.151999999943,2.7827000000398527,3.5896111,2.0262337,1554.8271999999997,1941.0930999999982,1941.0930999999982,334
cell_011,573,2706.4013999999734,2.8592000000063678,3.5895748,2.0291977,1359.946100000001,1882.8106000000262,1882.8106000000262,333
cell_011,574,1161.6091000000015,2.8038999999991177,3.5896444,2.0320358,1249.8483000000124,1892.8638999999966,1892.8638999999966,332
cell_011,575,1158.0665000000154,3.0903000000397896,3.588891,2.0292044,1254.8376999999746,1875.738399999973,1875.738399999973,331
cell_011,576,1163.685300000012,2.8315000000291946,3.5896749,2.0293293,1249.8250000000116,1850.8576999999932,1850.8576999999932,330
cell_011,577,1161.4346999999836,3.0926999999793736,3.5888739,2.0282717,1254.8252000000211,1926.7022,1926.7022,329
cell_011,578,2258.7978000000003,2.9784999999684203,3.5889997,2.0286713,1249.8240000000224,1855.2320000000182,1855.2320000000182,328
cell_011,579,1155.9717999999996,3.043100000009744,3.5888262,2.0325394,1249.7923999999766,1840.3183999999894,1840.3183999999894,327
cell_011,580,1160.042000000016,2.9918999999646445,3.5890074,2.032361,1254.8020000000251,1865.095100000035,1865.095100000035,326
cell_011,581,1157.0373000000252,2.8832000000402047,3.5900526,2.0282412,1284.826800000039,1890.5803000000305,1890.5803000000305,325
cell_011,582,2705.9371999999858,2.8123999999953497,3.5899792,2.028553,1279.8280999999843,1881.8373999999603,1881.8373999999603,324
cell_011,583,1156.4749999999767,2.9063999999780066,3.5888596,2.0286932,1244.7810000000172,1888.2845000000088,1888.2845000000088,323
cell_011,584,2705.1288000000063,2.952699999965347,3.5895939,2.0295286,1274.8028999999513,1883.8134999999893,1883.8134999999893,322
cell_011,585,1153.5460000000312,3.0224000000161766,3.5887547,2.0288439,1249.784100000048,1885.3617000000086,1885.3617000000086,321
cell_011,586,1152.4809000000243,2.8532000000123503,3.5896788,2.0289478,1299.8143000000273,1836.6331000000355,1836.6331000000355,320
cell_011,587,1153.508600000001,2.752200000046301,3.5898657,2.0294657,1239.8256999999865,0.00010000000474974687,1878.8771999999879,319
cell_011,588,2703.6275000000023,2.7911999999778914,3.5896282,2.0291672,1254.82640000002,1882.4608000000007,1882.4608000000007,318
cell_011,589,1151.2238999999825,2.8682999999727343,3.5893898,2.0296869,1239.8123999999953,1840.6383999999962,1840.6383999999962,317
cell_011,590,1153.429999999993,2.8672999999835724,3.5897093,2.0293989,1239.7995999999694,1861.4888999999966,1861.4888999999966,316
cell_011,591,1156.3146999999883,2.857399999978938,3.5896521,2.0330496,1244.8303000000305,1914.7826999999816,1914.7826999999816,315
cell_011,592,2682.9751000000397,2.9036000000196083,3.5885983,2.0266476,1289.8228000000233,0.00010000000474974687,1861.8302000000258,314
cell_011,593,1159.80349999998,2.8478999999933308,3.589612,2.0290546,1284.7976999999955,0.00010000000474974687,1917.4021000000066,313
cell_011,594,2306.9326,2.761599999968851,3.5895462,2.0264883,1819.8243000000366,1900.7250000000347,1900.7250000000347,312
cell_011,595,1158.6643000000038,2.724799999967118,3.5896101,2.0261574,1309.8117000000202,1838.7415000000037,1838.7415000000037,311
cell_011,596,2250.4214999999967,2.8870999999926283,3.5886555,2.0316267,1359.8732000000307,1849.9889000000549,1849.9889000000549,310
cell_011,597,2255.1206999999704,2.786499999987413,3.5896196,2.0287113,1264.838700000022,0.00010000000474974687,1855.210699999996,309
cell_011,598,2273.5582000000286,2.804300000017932,3.589632,2.0295153,1259.813900000008,0.00010000000474974687,1871.6503000000375,308
cell_011,599,2297.3666000000085,2.999100000015531,3.5888243,2.0325165,1239.8105000000214,1894.33679999999,1894.33679999999,307
cell_011,600,1153.8789000000108,2.9112999999779987,3.5896206,2.0288229,1289.8240999999687,1839.5719999999853,1839.5719999999853,306
cell_011,601,1161.0590000000084,2.86959999997606,3.5897417,2.0287781,1364.807300000044,1925.9040000000386,1925.9040000000386,305
cell_011,602,1149.8834999999963,2.914199999999454,3.5895958,2.029314,1239.8102000000072,1785.5207999999984,1785.5207999999984,304
cell_011,603,2314.3992999999937,3.1423999999788066,3.5895586,2.0267172,1299.7983999999924,1909.2753999999804,1909.2753999999804,303
cell_011,604,1155.0320000000004,3.0176999999999055,3.5898867,2.0294762,1249.8203,1820.1030999999998,1820.1030999999998,302
cell_011,605,1154.3536000000001,3.0066999999999666,3.5897007,2.0288916,1304.8141000000005,1833.6230999999998,1833.6230999999998,301
cell_011,606,1158.2767000000006,3.0371999999988475,3.5878763,2.0288935,1244.810300000001,1848.6657000000014,1848.6657000000014,300
cell_011,607,1162.3548999999982,3.003199999999211,3.5896587,2.0286245,1324.8248999999994,1901.4379000000008,1901.4379000000008,299
cell_011,608,2252.050299999999,2.9256999999998357,3.5897255,2.0288277,1239.8097999999989,1848.8904999999995,1848.8904999999995,298
cell_011,609,2274.6055000000015,2.899099999998782,3.589674,2.0285902,1254.8194000000003,1869.4448000000011,1869.4448000000011,297
cell_011,610,1159.4663000000003,2.869099999999918,3.5898972,2.0264282,1284.8153999999995,1885.5548999999994,1885.5548999999994,296
cell_011,611,1156.5686000000023,2.8240000000003818,3.5895262,2.0290947,1234.8053,1861.5871000000006,1861.5871000000006,295
cell_011,612,2702.8009999999995,2.8202999999994915,3.5896387,2.0289488,1329.8143999999993,1874.3078999999996,1874.3078999999996,294
cell_011,613,2642.473600000001,2.929600000002992,3.5896473,2.0280867,1449.8086000000003,1820.4890999999989,1820.4890999999989,293
cell_011,614,1148.2595000000003,3.0000999999974454,3.5897408,2.0290899,1234.8509999999987,0.00010000000111177153,1820.231499999998,292
cell_011,615,1149.1201999999976,3.0106999999988204,3.5895863,2.0293255,1234.8241000000053,1831.1273,1831.1273,291
cell_011,616,1153.6605000000054,2.9713000000047174,3.5898075,2.0292168,1234.8068000000058,1871.1568000000043,1871.1568000000043,290
cell_011,617,1152.3636999999944,3.1152999999975606,3.5886469,2.0294561,1239.7949999999983,1834.400099999999,1834.400099999999,289
cell_011,618,1155.6123000000007,2.9325000000024914,3.5896883,2.0293198,1239.8333000000057,0.00010000000474974687,1851.6228000000046,288
cell_011,619,1157.3156999999992,3.052000000003474,3.5887232,2.029089,1239.7934000000023,1888.3804000000016,1888.3804000000016,287
cell_011,620,2654.079899999997,2.9256999999998357,3.5897293,2.0291681,1234.7767000000022,1833.2911000000022,1833.2911000000022,286
cell_011,621,1156.846399999995,2.812200000000331,3.5897179,2.0291958,1249.8220999999976,1860.8478000000032,1860.8478000000032,285
cell_011,622,2317.739299999994,2.8465999999972524,3.5886326,2.0260534,1229.8269,1912.604999999996,1912.604999999996,284
cell_011,623,1152.8837999999957,2.9712999999972567,3.5887995,2.0291481,1234.8088999999964,1850.0043000000005,1850.0043000000005,283
cell_011,624,1156.5462000000043,2.984000000003988,3.5887041,2.0329952,1229.7987999999968,1853.840400000001,1853.840400000001,282
cell_011,625,1149.6563999999923,3.1287999999911875,3.5894279,2.0288897,1284.8174999999974,1775.2168999999922,1775.2168999999922,281
cell_011,626,1159.584600000002,2.874300000010237,3.5898609,2.0295305,1234.818299999999,1927.6328000000067,1927.6328000000067,280
cell_011,627,1154.6989000000028,2.933900000003433,3.5888233,2.0291996,1229.7963000000018,1848.5994000000064,1848.5994000000064,279
cell_011,628,1154.8129999999944,2.993699999991648,3.5894442,2.0262165,1234.804999999993,1822.2932,1822.2932,278
cell_011,629,2239.8070000000007,2.80700000000067,3.5896492,2.0261211,1244.8162000000011,1841.5774999999994,1841.5774999999994,277
cell_011,630,2249.3698000000004,2.8185999999986677,3.5896158,2.0297308,1229.8012000000017,1850.5379000000103,1850.5379000000103,276
cell_011,631,1157.7195999999965,2.8510999999997466,3.5897064,2.0296659,1264.8178000000041,1878.300700000007,1878.300700000007,275
cell_011,632,2665.35119999999,2.8122999999904863,3.5895185,2.0262623,1264.8361000000007,1842.9155000000028,1842.9155000000028,274
cell_011,633,2770.1140000000014,2.7527000000119983,3.5898752,2.0289984,1309.7976000000053,1942.561000000001,1942.561000000001,273
cell_011,634,2244.070900000006,2.8146000000123905,3.5896482,2.0262718,1329.801800000001,0.00010000000474974687,1840.1104999999952,272
cell_011,635,1155.546100000007,2.8202000000018757,3.5898027,2.0289288,1284.8014000000112,0.00010000000474974687,1843.327700000009,271
cell_011,636,2238.657899999991,2.8016000000062036,3.5895576,2.0290594,1229.8175000000047,0.00010000000474974687,1841.2456000000093,270
cell_011,637,2301.6293000000005,2.7568000000027126,3.5899124,2.0294552,1224.8203000000067,1900.1968000000052,1900.1968000000052,269
cell_011,638,1148.4042999999947,3.1024000000034846,3.5896273,2.0329275,1264.7774000000063,1779.0576,1779.0576,268
cell_011,639,2701.746599999999,3.0633999999992056,3.5887728,2.0293465,1274.8184000000035,1881.2930000000051,1881.2930000000051,267
cell_011,640,2258.1721999999863,3.002399999997607,3.5896368,2.0292759,1254.7755000000034,1858.4800000000105,1858.4800000000105,266
cell_011,641,2673.6451999999995,2.8295999999973276,3.5897503,2.0290537,1224.7765999999974,1855.886500000008,1855.886500000008,265
cell_011,642,1151.9942999999912,2.9467000000003196,3.5899496,2.0293407,1284.8061999999918,1875.5369999999966,1875.5369999999966,264
cell_011,643,1150.0418999999963,2.9928000000073496,3.5896721,2.0267267,1419.8214000000005,1834.5176000000065,1834.5176000000065,263
cell_011,644,2625.9647000000114,3.0412000000068673,3.5895109,2.0264273,1339.8185000000085,1807.7281000000075,1807.7281000000075,262
cell_011,645,2273.654899999994,2.7914000000019,3.5895739,2.0291891,1224.8212000000058,1876.137799999997,1876.137799999997,261
cell_011,646,2726.5447999999888,2.8623999999982885,3.5897942,2.0296497,1239.7894000000088,1904.7697000000044,1904.7697000000044,260
cell_011,647,1147.2442000000156,2.999500000005355,3.5895834,2.0290279,1249.806499999977,1811.580099999992,1811.580099999992,259
cell_011,648,1150.6947999999977,3.0448999999789805,3.5883436,2.0292559,1239.8052999999782,1837.1659999999974,1837.1659999999974,258
cell_011,649,1150.424300000013,2.824599999992685,3.5898285,2.0264235,1219.8133000000087,0.00010000000474974687,1866.2744999999993,257
cell_011,650,1151.709100000007,2.907100000011198,3.5896626,2.0296268,1244.8036999999895,1824.9879000000074,1824.9879000000074,256
cell_011,651,1150.50940000001,2.8081000000238987,3.5897703,2.0290508,1259.822199999995,1869.633600000001,1869.633600000001,255
cell_011,652,1150.9635000000123,2.9057000000030087,3.588541,2.0263271,1249.8313000000198,1831.7207000000053,1831.7207000000053,254
cell_011,653,1146.7223999999985,2.8543000000063756,3.5896292,2.0331163,1229.8236000000036,1760.646700000012,1760.646700000012,253
cell_011,654,1155.015599999984,2.695199999987281,3.5897999,2.0290241,1224.8093999999983,1888.2014999999956,1888.2014999999956,252
cell_011,655,1150.9186000000043,2.828700000012603,3.5895262,2.0260525,1254.8239999999932,1812.2023999999801,1812.2023999999801,251
cell_011,656,2337.1967000000004,2.8295999999973276,3.5901098,2.0291529,1224.8034000000043,1933.4230999999859,1933.4230999999859,250
cell_011,657,1156.4421000000145,2.9523000000043,3.5895624,2.0292492,1224.8138000000035,0.00010000000474974687,1857.5779000000039,249
cell_011,658,2638.4882000000216,2.94320000000873,3.5885944,2.0292416,1214.7891999999993,1821.6443999999901,1821.6443999999901,248
cell_011,659,1150.034899999999,2.847299999993993,3.589448,2.0263872,1234.8149999999732,9.999997564591814e-05,1792.5546999999788,247
cell_011,660,1156.6981000000085,2.8672999999835724,3.5895548,2.0289307,1214.8177000000142,1854.5697999999975,1854.5697999999975,246
cell_011,661,2138.6506999999983,2.930900000006744,3.5885077,2.032836,1294.8200999999826,1742.611899999989,1742.611899999989,245
cell_011,662,2634.5610999999917,2.90089999997889,3.5896606,2.0288248,1219.810599999997,1816.2029000000039,1816.2029000000039,244
cell_011,663,1151.2430000000168,2.8888000000151948,3.5897398,2.0292635,1224.82269999999,1823.862699999998,1823.862699999998,243
cell_011,664,2228.9923000000126,2.842399999994214,3.5897875,2.0298014,1214.823000000004,1828.9708999999857,1828.9708999999857,242
cell_011,665,1150.0810000000058,3.0912000000245143,3.5896406,2.0286484,1214.839399999997,1771.5197000000044,1771.5197000000044,241
cell_011,666,2259.73060000001,2.904299999994606,3.5896797,2.0291786,1219.8250000000116,1858.6967000000004,1858.6967000000004,240
cell_011,667,2215.5708999999915,2.7553999999945233,3.589715,2.0294123,1249.8174,1818.3512000000046,1818.3512000000046,239
cell_011,668,1152.6675000000105,2.8607999999948674,3.5896559,2.029233,1214.7912999999828,1817.6291999999958,1817.6291999999958,238
cell_011,669,1152.3484000000174,2.876900000003033,3.5896454,2.0261002,1299.836500000005,1817.8319999999949,1817.8319999999949,237
cell_011,670,2651.2468999999983,2.908700000000124,3.5897398,2.0286932,1209.8283999999987,1831.4207999999926,1831.4207999999926,236
cell_011,671,2249.4937000000205,2.8335000000079447,3.5897503,2.0264416,1214.831199999986,1849.7881999999809,1849.7881999999809,235
cell_011,672,2614.7468999999983,3.1400999999897294,3.58883,2.029171,1209.8040000000035,1795.7845000000088,1795.7845000000088,234
cell_011,673,1149.926299999992,3.0016999999934058,3.5893984,2.0325146,1359.791200000007,1776.8624999999881,1776.8624999999881,233
cell_011,674,1149.8608999999994,2.9949999999954002,3.5886641,2.0264015,1229.8187000000034,1786.6211000000185,1786.6211000000185,232
cell_011,675,2606.642800000001,3.076899999985372,3.5885773,2.0292044,1254.8091999999888,1790.205799999996,1790.205799999996,231
cell_011,676,1154.4882999999975,2.8527000000176628,3.5897789,2.0287857,1214.8190999999933,1871.8931000000155,1871.8931000000155,230
cell_011,677,2197.9651000000017,2.9057000000030087,3.5896635,2.02915,1364.8295999999973,1800.7191000000166,1800.7191000000166,229
cell_011,678,1148.9229000000048,2.8754999999946307,3.5895243,2.0288906,1204.7917000000016,0.00010000000474974687,1769.4373999999955,228
cell_011,679,1153.771799999988,2.8624999999882306,3.5896263,2.0290508,1204.7897999999986,0.00010000000474974687,1838.2906000000075,227
cell_011,680,1148.6092000000065,2.98740000001267,3.5883951,2.0287933,1244.8183000000136,1755.82190000001,1755.82190000001,226
cell_011,681,1151.2266999999993,2.840400000015677,3.5895367,2.0291672,1204.8220999999903,1794.437099999981,1794.437099999981,225
cell_011,682,1147.7410999999847,2.965700000000737,3.5895357,2.0260401,1204.8199000000022,0.00010000000474974687,1749.6882000000041,224
cell_011,683,1152.6440000000002,2.788199999980989,3.5895548,2.0290184,1204.7934000000241,1820.619400000025,1820.619400000025,223
cell_011,684,1151.0960999999952,2.851800000004161,3.5896416,2.0295753,1209.8087999999989,1843.3025999999954,1843.3025999999954,222
cell_011,685,2205.910900000017,2.9138000000094166,3.5897293,2.0290909,1209.8047999999835,0.00010000000474974687,1814.0314999999828,221
cell_011,686,2634.6275000000023,2.831900000019232,3.5898075,2.0268164,1214.8193000000028,1820.905300000013,1820.905300000013,220
cell_011,687,2543.8530999999784,2.9384000000136012,3.5893383,2.0266285,1204.8139000000083,1732.073000000004,1732.073000000004,219
cell_011,688,2217.9446999999927,2.7337000000115808,3.5886726,2.029376,1199.8305999999864,1816.7217999999993,1816.7217999999993,218
cell_011,689,2236.7804999999935,2.853800000011688,3.5897369,2.0281773,1214.8183999999894,1841.4695999999824,1841.4695999999824,217
cell_011,690,2633.362300000037,2.909699999989286,3.5894833,2.0294418,1284.8059999999823,1816.6299999999756,1816.6299999999756,216
cell_011,691,1148.3035000000384,3.1079000000028145,3.588376,2.0325565,1199.8168999999762,1797.8844999999856,1797.8844999999856,215
cell_011,692,1150.7187000000267,3.1215000000083393,3.588686,2.0295687,1209.7964999999967,1796.340199999977,1796.340199999977,214
