cycle,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL
630,0.4356376878781143,0.3171107050631047,0.45214521452145107,0.3700804213223261,0.38761984035236136,0.40259558598118805,0.37517857345758987,435
631,0.4343248788883215,0.31404274800386256,0.44884488448844806,0.36830118852750715,0.3862828209408639,0.4026142255286662,0.3768114600647521,434
632,0.4334429405413325,0.31446384015027407,0.44884488448844806,0.3700804213223261,0.3849566660849482,0.402643220380299,0.36742800569087697,433
633,0.4323253698115601,0.31488493229668557,0.4455445544554433,0.373638886911964,0.3849319944894097,0.40262043871115905,0.3808334779980602,432
634,0.43094523728382916,0.31181697523744356,0.4455445544554433,0.3700804213223261,0.3835669083080954,0.4026142255286662,0.36149092028511287,431
635,0.4272895691737907,0.3089896422599977,0.44224422442244027,0.3700804213223261,0.38219820060839443,0.395150122294071,0.36567848432606054,430
636,0.4131987526833478,0.32457426256014776,0.4125412541254114,0.7045761867482749,0.3258557453882132,0.36568928197439365,0.52069360207186,429
637,0.4250880894832151,0.3123583794234458,0.41584158415841443,0.9305387516902721,0.3178503784422932,0.3578938090068531,0.48652338049065147,428
638,0.42615853373643076,0.31024168957351506,0.42574257425742523,0.3807558180912398,0.37678357755751385,0.39516461971988737,0.39517579077801734,427
639,0.42323669218991755,0.3094107344064091,0.42574257425742523,0.37897658529642,0.37677633452031883,0.39515840653739465,0.3748474812423126,426
640,0.42353291575684515,0.3081474579697894,0.42574257425742523,0.3807558180912398,0.3740744552724587,0.38771708497193946,0.3657123460298961,425
641,0.42243554208845424,0.3094107344064091,0.42574257425742523,0.3807558180912398,0.37406743858021524,0.3877088007286158,0.3630560834846044,424
642,0.42378201284721606,0.31037323073882295,0.43234323432343125,0.37897658529642,0.37270936909114444,0.3877088007286158,0.3699111973054552,423
643,0.4210890713296923,0.3060419972429611,0.42904290429042824,0.37897658529642,0.3746422253237493,0.3877025875461231,0.3669464170141099,422
644,0.4202475271054662,0.3081474579697894,0.42574257425742523,0.3807558180912398,0.37135129960291663,0.3877088007286158,0.3841481625623686,421
645,0.42018693592132195,0.3060419972429611,0.42904290429042824,0.38253505088605877,0.3713583162951601,0.38771708497193946,0.35601284908689257,420
646,0.41997823295371395,0.3060419972429611,0.42904290429042824,0.3807558180912398,0.37135107325796485,0.3877088007286158,0.3652420445877409,419
647,0.4195742917260853,0.3060419972429611,0.42904290429042824,0.3807558180912398,0.37135107325796485,0.3877088007286158,0.3697456511978161,418
648,0.4193655887584772,0.30477872080634116,0.42574257425742523,0.3807558180912398,0.36996493699992045,0.3876839479986448,0.38584124775412665,417
649,0.4182951445052616,0.30477872080634116,0.42904290429042824,0.38253505088605877,0.36999323011426727,0.3877088007286158,0.3596322889857171,416
650,0.4182480180287048,0.3042373166203389,0.42574257425742523,0.38253505088605877,0.3699930037693155,0.3877088007286158,0.3802691162674745,415
651,0.41717757377548925,0.30351544436972133,0.42574257425742523,0.3807558180912398,0.36861388420351454,0.38769016118113764,0.3646663956225429,414
652,0.4161071295222736,0.3022521679357161,0.42574257425742523,0.3807558180912398,0.368635160625618,0.38025298173734423,0.3666190872103705,413
653,0.41505014997664536,0.30315450824833434,0.4191419141914192,0.38253505088605877,0.36727007444430376,0.3802467685548515,0.36245409763864656,412
654,0.4141884086910378,0.30098889149909613,0.4224422442244222,0.38253505088605877,0.3659190216483194,0.38025298173734423,0.3716494314356593,411
655,0.4132862732826674,0.302167147426623,0.4224422442244222,0.38253505088605877,0.3653369918671688,0.38025298173734423,0.37903504528326026,410
656,0.41208791430736946,0.2997256150624764,0.4191419141914192,0.3860935164756958,0.3645679688519135,0.3802612659806679,0.367333945402446,409
657,0.4111386524224423,0.2997256150624764,0.4191419141914192,0.38431428368087683,0.3631958659783558,0.3802467685548515,0.36368064379978593,408
658,0.4102163199526905,0.2978607784174444,0.4191419141914192,0.38431428368087683,0.36182353676026807,0.38023434218986607,0.36021170036245165,407
659,0.403625345588551,0.2934092328819916,0.4092409240924084,0.3878727492705156,0.3604865173487704,0.37279716274607266,0.34662939471301746,406
660,0.39428757087653765,0.30946407274310705,0.3861386138613856,0.7188100491068266,0.3020825126446071,0.3424954717290464,0.5338206559252878,405
661,0.3889151525490778,0.2651359031206062,0.5049504950495045,0.44124973311508153,0.3583544452567679,0.36534341481563193,0.3994461278727841,404
662,0.38861219662835633,0.26463460294867236,0.5115511551155105,0.43769126752544363,0.36184662394156525,0.3727992338069035,0.3196340919333247,403
663,0.38581153745013186,0.26182732197956804,0.5115511551155105,0.4341328019358057,0.36185364063380837,0.3728054469893962,0.307703484948739,402
664,0.3829031606112061,0.26266950626977625,0.5115511551155105,0.4359120347306247,0.3583472022191511,0.3653372016331392,0.27660715359345556,401
665,0.3804525838302596,0.2614062298331564,0.5115511551155105,0.4341328019358057,0.35486226657154923,0.36534341481563193,0.2802416431384289,400
666,0.37715373047129297,0.2590499853378656,0.5082508250825075,0.4341328019358057,0.35136307119366567,0.35788138264186764,0.2725587987793858,399
667,0.3694182559622061,0.25410729931453113,0.5049504950495045,0.4341328019358057,0.34825868601787674,0.35788138264186764,0.2566663724460869,398
668,0.3538799834060944,0.24708909689177028,0.4785478547854769,0.43769126752544363,0.33857244940000103,0.3504379900155815,0.2598343229604425,397
669,0.3486287474469232,0.2428781754381138,0.4752475247524739,0.44480819870471944,0.32343243206089417,0.33552013885054555,0.23338080744211265,396
670,0.3451817823044927,0.24203599114790536,0.4719471947194709,0.4465874314995384,0.3183954169970306,0.3280705330417667,0.21196139856060903,395
671,0.3433977085491333,0.24077271471128553,0.4686468646864679,0.44836666429435645,0.3152842414735287,0.3206085008680023,0.20210011792150429,394
672,0.34151938184066044,0.2395094382746657,0.4686468646864679,0.4465874314995384,0.31296291269790316,0.32061471405049513,0.19272418837070404,393
673,0.33859080794035346,0.23866725398445732,0.46534653465346487,0.44836666429435645,0.31023296668022676,0.3206022876855097,0.1892063335833849,392
674,0.33521116633586123,0.23571960896742067,0.46204620462046186,0.44836666429435645,0.3075184121180127,0.3206043587463405,0.1879873122453195,391
675,0.3322220012514099,0.23445633253080084,0.46204620462046186,0.44836666429435645,0.3036348184045558,0.31314439763340707,0.18571857808836434,390
676,0.3297916215318448,0.23529851682100922,0.4587458745874571,0.4501458970891754,0.30072444315595787,0.31314439763340707,0.18098546437451724,389
677,0.3270380888301767,0.2302454110771443,0.4587458745874571,0.4501458970891754,0.29801554721585427,0.3056947918246282,0.18075595727074534,388
678,0.3249577915078897,0.22954359083486825,0.4587458745874571,0.45192512988399525,0.29529216520136065,0.3056885786421355,0.18218943606643379,387
679,0.323395885427726,0.22893534662454706,0.4587458745874571,0.4537043626788133,0.29256199283915363,0.30567615227715006,0.16297103793421508,386
680,0.3224735529579741,0.22884177059259214,0.4554455445544541,0.4537043626788133,0.2912215782537994,0.2982369017725257,0.16761009135963123,385
681,0.32092511158539794,0.22603448962348782,0.4554455445544541,0.45548359547363226,0.2898635087651501,0.2982369017725257,0.15543116521358735,384
682,0.3187303642486161,0.22650236978587673,0.4554455445544541,0.45192512988399525,0.2885196990059394,0.29824932813751115,0.15501729994449098,383
683,0.30124644144609336,0.23866725398445732,0.4191419141914192,0.7543947050032038,0.22761865720205715,0.2627596297390584,0.3878992868649962,382
684,0.3112305221223126,0.22556660946109897,0.42904290429042824,0.9643441747918313,0.2206055863628441,0.253504058885727,0.32881813849572605,381
685,0.3185283936348019,0.2281399503503161,0.44884488448844806,0.4626005266529081,0.2803534008262183,0.29077694065959225,0.177381074121842,380
686,0.3189054054472551,0.22603448962348782,0.4554455445544541,0.45548359547363226,0.28731670811866067,0.29821412010338566,0.18212923748183796,379
687,0.3164884904352777,0.22533266938121177,0.45214521452145107,0.4537043626788133,0.28734500123342915,0.29823897283335665,0.1903011953407221,378
688,0.3145091784198977,0.22556660946109897,0.45214521452145107,0.4537043626788133,0.2850168821100906,0.29823897283335665,0.1684453467208984,377
689,0.31181623690237403,0.2232272086543835,0.44884488448844806,0.4537043626788133,0.28306976614804696,0.29077694065959225,0.17628621236450526,376
690,0.30815383643854166,0.22182356816983134,0.4455445544554433,0.45548359547363226,0.2803606438629918,0.2907831538420851,0.16464907347982383,375
691,0.3055888096431004,0.2205602917332115,0.43894389438943726,0.4590420610632693,0.2776445048861147,0.2907831538420851,0.14430571429797068,374
692,0.30235054746827816,0.2173319186203102,0.43894389438943726,0.4590420610632693,0.275697162579541,0.2833211216683207,0.13125390867528708,373
693,0.30074824726535154,0.2152732459094594,0.43894389438943726,0.4590420610632693,0.27336904345620244,0.2833211216683207,0.13359412865144993,372
694,0.29845924697545645,0.2152732459094594,0.43894389438943726,0.46437975944772614,0.27104794102468566,0.2833273348508135,0.13582900110456997,371
695,0.29633182317661266,0.2152732459094594,0.43894389438943726,0.4608212938580891,0.26872706493854226,0.2758798001028655,0.12205105005519945,370
696,0.29645973789869506,0.2152732459094594,0.44224422442244027,0.46437975944772614,0.2667729322842554,0.2758653026770491,0.11038757428975776,369
697,0.295719178981376,0.21340172526251838,0.43894389438943726,0.4608212938580891,0.26639192912296034,0.27587151585954184,0.1172765498144428,368
698,0.29498535241785084,0.21433748558468163,0.43894389438943726,0.4626005266529081,0.26522062652430667,0.2758653026770491,0.12183659259757684,367
699,0.29268961977416175,0.21199808477796622,0.43564356435643425,0.4626005266529081,0.2640635836546699,0.27587151585954184,0.12201342593982734,366
700,0.2903804224228853,0.21129626453569011,0.43564356435643425,0.46437975944772614,0.2617427075685266,0.26842398111159393,0.11931201445608952,365
701,0.28659010723697065,0.20685140300214644,0.42904290429042824,0.46437975944772614,0.2594075717525231,0.26841569686827027,0.11594841854179716,364
702,0.283432633307674,0.20591564267736867,0.42574257425742523,0.4661589922425451,0.25588709995337905,0.2683908441382993,0.11920290452150928,363
703,0.28286711558899413,0.20591564267736867,0.42904290429042824,0.46793822503736493,0.25358025725172245,0.26095366469450587,0.10930399976703242,362
704,0.28251030083792217,0.20591564267736867,0.42904290429042824,0.469717457832183,0.25243023107475066,0.26096816212032226,0.11353671274642707,361
705,0.2825708920220664,0.20631668281543863,0.42904290429042824,0.47149669062700195,0.2524232143820857,0.2609598778769987,0.11117391830104051,360
706,0.28124461832468606,0.20497988235520537,0.4224422442244222,0.46793822503736493,0.252394694922787,0.2609350251470277,0.09831023325521926,359
707,0.26670946648385185,0.21506925016220313,0.3927392739273916,0.7615116361824796,0.18957505661658147,0.2265098520156621,0.3349546317129639,358
708,0.2759664529503396,0.20310836170826435,0.40264026402640063,0.9714611059711062,0.18530279635020558,0.21623324817269274,0.26764132690021425,357
709,0.27710422074149343,0.20417780207906544,0.4125412541254114,0.47505515621663985,0.24543184031982662,0.2534978457032343,0.14000527791090578,356
710,0.2804232711618413,0.20497988235520537,0.4224422442244222,0.4732759234218209,0.24659567353675482,0.2534978457032343,0.10110946743892546,355
711,0.2818572625199227,0.20427806211292932,0.42574257425742523,0.47149669062700195,0.250102111951412,0.26096816212032226,0.11935716339453606,354
712,0.2809753241729337,0.20591564267736867,0.42904290429042824,0.469717457832183,0.2512519117838536,0.26095366469450587,0.10376572998421629,353
713,0.2796288534141719,0.20310836170826435,0.42904290429042824,0.469717457832183,0.2504758720759334,0.26095366469450587,0.11679496113767618,352
714,0.27773032964431754,0.20217260138610105,0.42574257425742523,0.4732759234218209,0.24660993326619346,0.2535123431290507,0.10781032238674859,351
715,0.2768483912973285,0.20217260138610105,0.42574257425742523,0.469717457832183,0.24659567353675482,0.2534978457032343,0.11674604978769221,350
716,0.2750373881267938,0.2012368410639378,0.42574257425742523,0.47149669062700195,0.24544587370473497,0.2535123431290507,0.11561732632652033,349
717,0.2744112792239697,0.20043476078779782,0.42574257425742523,0.47149669062700195,0.24426778075794653,0.2534978457032343,0.13476047622799392,348
718,0.27369091736803197,0.19842956009483348,0.42574257425742523,0.4732759234218209,0.2431037211964881,0.2534978457032343,0.12561029136942814,347
719,0.2744516733467325,0.20043476078779782,0.42574257425742523,0.47149669062700195,0.2431037211964881,0.2534978457032343,0.13892170338818088,346
720,0.2746603763143406,0.20043476078779782,0.42574257425742523,0.47149669062700195,0.24425352102850795,0.25348541933824886,0.12808219574939406,345
721,0.2741554497798049,0.20030108073916003,0.4224422442244222,0.47149669062700195,0.24428181414285483,0.2535123431290507,0.1412732105989556,344
722,0.27264067017619775,0.19936532041699673,0.4191419141914192,0.47149669062700195,0.24428181414285483,0.2535123431290507,0.14411759372110877,343
723,0.27205495539613644,0.19883060023290344,0.4191419141914192,0.47149669062700195,0.24310349485195776,0.2534978457032343,0.13000855045646098,342
724,0.2701160375035193,0.1974937997700557,0.4191419141914192,0.4732759234218209,0.2431037211964881,0.2534978457032343,0.13000855045646098,341
725,0.2683925549323042,0.1965580394478924,0.4125412541254114,0.4732759234218209,0.24074708261427236,0.2534729929732634,0.13330066055154566,340
726,0.26670946648385185,0.19824240802830922,0.4125412541254114,0.4768343890114588,0.23962557589617767,0.24605652413777912,0.11519593623434954,339
727,0.26700569005077945,0.19824240802830922,0.4125412541254114,0.47505515621663985,0.23844748294938928,0.24604202671196274,0.114842269549849,338
728,0.26700569005077945,0.19842956009483348,0.4125412541254114,0.47505515621663985,0.23962557589617767,0.24605652413777912,0.11387909219631576,337
729,0.26700569005077945,0.1971194956422362,0.4092409240924084,0.47505515621663985,0.238447256604859,0.24604202671196274,0.10087619792361657,336
730,0.26670946648385185,0.1965580394478924,0.40264026402640063,0.47505515621663985,0.2395972827818308,0.2460296003469773,0.09708744950561643,335
731,0.24979106140000906,0.20497988235520537,0.3762376237623748,0.7615116361824796,0.17534362010011068,0.2120124261993006,0.32730188664621895,334
732,0.26014542153488773,0.1937507584787881,0.3861386138613856,0.9767988043555631,0.166275790124207,0.2013071127643331,0.27726181320093524,333
733,0.2622055217957934,0.1954351270592049,0.3960396039603946,0.4857305529855527,0.2326412185261621,0.23860070514650755,0.1229314543549136,332
734,0.2630066718972567,0.1946865188009514,0.3993399339933976,0.4803928546010958,0.2361193638260507,0.24604202671196274,0.11006776930909234,331
735,0.26565921929201763,0.19599658325354863,0.4059405940594054,0.48217208739591566,0.23729745677283914,0.24605652413777912,0.10637684359106059,330
736,0.26527547512577043,0.1946865188009514,0.4059405940594054,0.4768343890114588,0.2408179285724048,0.24608137686775,0.08304989206017632,329
737,0.26549091044717243,0.1946865188009514,0.4059405940594054,0.47861362180627776,0.24076134234371105,0.2460296003469773,0.0833546473946929,328
738,0.2635519925545552,0.1932160382946948,0.4059405940594054,0.4768343890114588,0.2395832493969225,0.24601717398199185,0.062473263363014286,327
739,0.2627104483303291,0.1932160382946948,0.40264026402640063,0.47861362180627776,0.23729745677283914,0.24605652413777912,0.08114611182233311,326
740,0.26161980701573206,0.1932160382946948,0.40264026402640063,0.47861362180627776,0.2361193638260507,0.24604202671196274,0.07143156523318117,325
741,0.2627104483303291,0.19562227912572916,0.4059405940594054,0.4803928546010958,0.23495530426459227,0.24604202671196274,0.08716597028191586,324
742,0.2623738306406386,0.1937507584787881,0.40264026402640063,0.47861362180627776,0.23496933764950062,0.24605652413777912,0.07966372167666069,323
743,0.26224591591855617,0.1937507584787881,0.4059405940594054,0.4803928546010958,0.23496933764950062,0.24605652413777912,0.07014105807590809,322
744,0.2623334365178758,0.1937507584787881,0.4059405940594054,0.4803928546010958,0.23494104453515374,0.2460296003469773,0.07792548754645656,321
745,0.26178811586057726,0.19080979746366045,0.4059405940594054,0.47861362180627776,0.23553710770079112,0.24604202671196274,0.09591357710599757,320
746,0.26178811586057726,0.19281499815662478,0.4059405940594054,0.4768343890114588,0.23495530426459227,0.24604202671196274,0.10357760940735439,319
747,0.26195642470542246,0.19080979746366045,0.40264026402640063,0.47861362180627776,0.2361193638260507,0.24604202671196274,0.09915677585109828,318
748,0.26182850998334006,0.1917455577858237,0.40264026402640063,0.47861362180627776,0.236133397210959,0.24605652413777912,0.10950340757850663,317
749,0.26115527460395915,0.19187923783184707,0.40264026402640063,0.48217208739591566,0.23496933764950062,0.24605652413777912,0.10282512709990677,316
750,0.26089944515979435,0.1937507584787881,0.40264026402640063,0.4803928546010958,0.23494104453515374,0.23857378135570573,0.10517663431068103,315
751,0.26094657163635115,0.19281499815662478,0.3993399339933976,0.47861362180627776,0.23496933764950062,0.23860070514650755,0.09264404148013661,314
752,0.2595125802782696,0.19187923783184707,0.3960396039603946,0.47861362180627776,0.23495530426459227,0.23858620772069117,0.0999092581585459,313
753,0.2566513299159008,0.1890719568627427,0.3960396039603946,0.47861362180627776,0.23379124470271212,0.23858620772069117,0.1000033184469773,312
754,0.2526994382389347,0.1857299557095451,0.3927392739273916,0.4803928546010958,0.23147715896428184,0.23860070514650755,0.10378830445343956,311
755,0.24305870760619974,0.1983125900535826,0.363036303630361,0.7632908689772977,0.16344625234499072,0.19896474296457534,0.3273733724654262,310
756,0.267409631278408,0.198452018343653,0.359735973597358,0.5088605793181982,0.4270194733223411,0.5144473682760784,1.0,309
757,0.27064116109943637,0.19562227912572916,0.3828382838283826,0.5017436481389224,0.24470588750836741,0.25349991676406525,0.31869725146055217,308
758,0.27145577590848735,0.19562227912572916,0.3861386138613856,0.49818518254928534,0.24978416201641196,0.2534874903990798,0.21252952270273218,307
759,0.2713951847243431,0.19776115986210235,0.3894389438943886,0.4964059497544664,0.25008921029126313,0.25349991676406525,0.17750523370257065,306
760,0.2706815552221994,0.19562227912572916,0.3960396039603946,0.49462671695964744,0.25009667967341037,0.25350612994655797,0.1513790479879802,305
761,0.27061423168426113,0.1954351270592049,0.3993399339933976,0.4964059497544664,0.24893262011195177,0.25350612994655797,0.16032606262353566,304
762,0.2698804051207361,0.1946865188009514,0.40264026402640063,0.49462671695964744,0.24776878689502363,0.25350612994655797,0.15038953375368624,303
763,0.26773278426051084,0.1937507584787881,0.3993399339933976,0.49462671695964744,0.24659771064047858,0.25349991676406525,0.14579562926671752,302
764,0.2663122576100171,0.1921465979238937,0.3993399339933976,0.49462671695964744,0.24426936517260966,0.24604409777279368,0.14148014323350377,301
765,0.2651206309885129,0.19281499815662478,0.3960396039603946,0.49462671695964744,0.2423365089404264,0.2460503109552863,0.1533317395758078,300
766,0.2644541279629258,0.19150493370402755,0.3960396039603946,0.49462671695964744,0.24077718648781243,0.24604409777279368,0.15901298099703887,299
767,0.25980207149140355,0.18982056512099627,0.3894389438943886,0.49462671695964744,0.24061062896568947,0.2460254582253154,0.12982042987959908,298
768,0.25747267707874544,0.18837682062237565,0.3828382838283826,0.49462671695964744,0.23612094824071383,0.2385882787815221,0.14009933819933673,297
769,0.2604079833328464,0.18813619654057945,0.3894389438943886,0.4964059497544664,0.23350883091967561,0.23859449196401472,0.14485126397087011,296
770,0.2567792446379832,0.18720043621841614,0.3894389438943886,0.49462671695964744,0.23609786105941694,0.2385675681732129,0.12225422027821065,295
771,0.25696101819041595,0.1857299557095451,0.3894389438943886,0.49462671695964744,0.2326269587967234,0.23858620772069117,0.11006776930909234,294
772,0.25853638897816733,0.18867091672467273,0.3960396039603946,0.4964059497544664,0.2326308066604837,0.23859034984235294,0.12352591537779745,293
773,0.2581661095195078,0.1871737002081657,0.3960396039603946,0.49462671695964744,0.2349657161302705,0.23859656302484566,0.13244283072105478,292
774,0.2543623296260057,0.1870132841518919,0.3894389438943886,0.4928474841648285,0.23379826139537707,0.2385924209031839,0.12349581608549975,291
775,0.25457776494740747,0.18500808345892755,0.3894389438943886,0.49462671695964744,0.2302884278064417,0.23112210448609594,0.11720130158369813,290
776,0.2522685675961309,0.18466051533874406,0.3861386138613856,0.49462671695964744,0.2291420231486999,0.2385924209031839,0.12362373807776583,289
777,0.25323129418864565,0.1859705797913413,0.3861386138613856,0.49462671695964744,0.22681729919837468,0.2311407440335741,0.12318353592790876,288
778,0.24974393492345237,0.18412579515726518,0.3861386138613856,0.49462671695964744,0.22798498027906317,0.23114488615523587,0.11993281235973363,287
779,0.2366427744406996,0.19318088044015658,0.34323432343234295,0.7650701017721167,0.16265042362404858,0.1946155152196669,0.3718488392471331,286
780,0.24670091100865066,0.18385843506260402,0.363036303630361,0.980357269945201,0.15678333708857017,0.18640997220760636,0.2913934309348063,285
781,0.25305625299000667,0.18720043621841614,0.3762376237623748,0.4999644153441043,0.22332874203238606,0.23114488615523587,0.1485986258619607,284
782,0.2528206206072232,0.18524870754595268,0.3795379537953796,0.4964059497544664,0.2291420231486999,0.23113660191191232,0.12796556099173984,283
783,0.2509490262525442,0.18452683529533515,0.3762376237623748,0.4928474841648285,0.22913500645603496,0.2311303887294195,0.1313141072598829,282
784,0.24866002596264924,0.1838049630447176,0.3729372937293718,0.49462671695964744,0.22680666098816615,0.2311303887294195,0.1065762514025339,281
785,0.2468086286693516,0.1825216346023708,0.3762376237623748,0.49462671695964744,0.22564260142628606,0.2311303887294195,0.09916806308570969,280
786,0.24462061368636367,0.1815858742802075,0.3729372937293718,0.4964059497544664,0.22329343222579578,0.23111174918194133,0.0992997474895132,279
787,0.24207578395230378,0.17904595340053542,0.3729372937293718,0.4964059497544664,0.22215766577826263,0.22368078292064064,0.09876924746276217,278
788,0.2408774249770057,0.17802998505284967,0.3729372937293718,0.4964059497544664,0.2198223036177288,0.22367456973814792,0.08199265441821213,277
789,1.0,1.0,0.3696369636963688,0.49818518254928534,1.0,1.0,1.0,276
790,0.24258071048683938,0.1797143536332665,0.3696369636963688,0.49462671695964744,0.22447876820935786,0.2311303887294195,0.11284442902357483,275
791,0.24236527516543738,0.1797143536332665,0.3663366336633658,0.4964059497544664,0.21866548709346562,0.22368078292064064,0.14155539146424845,274
792,0.23881059236230617,0.1777893609684389,0.3663366336633658,0.4964059497544664,0.2186369676341668,0.22365593019066976,0.12713030563047267,273
793,0.23780073929323475,0.17716228002475215,0.3663366336633658,0.4999644153441043,0.21516606537105165,0.21621875074687635,0.1302230079140836,272
794,0.23982044543137748,0.17682686463863972,0.3729372937293718,0.49818518254928534,0.21516606537105165,0.21621875074687635,0.11972211731364846,271
795,0.23654178913379253,0.17538312013740465,0.3663366336633658,0.4964059497544664,0.21633714162517503,0.22368078292064064,0.12393225582381939,270
796,0.24064179259422225,0.17904595340053542,0.3729372937293718,0.49818518254928534,0.21401626553861014,0.21623324817269274,0.11399572695396998,269
797,0.23971946012447054,0.1769070726641621,0.3696369636963688,0.4964059497544664,0.21864421067136203,0.22366214337316248,0.13941457929955936,268
798,0.23830566582777046,0.1769070726641621,0.3696369636963688,0.4964059497544664,0.21750120118663357,0.22368078292064064,0.12010964570198412,267
799,0.23568004784818497,0.17538312013740465,0.3663366336633658,0.4964059497544664,0.2163090748553585,0.21620011119939808,0.11333730493495331,266
800,0.23796904813807995,0.1769070726641621,0.3696369636963688,0.49818518254928534,0.2140092488463668,0.21622496392936907,0.13057291218704714,265
801,0.23378152407833064,0.17393937563878403,0.359735973597358,0.49818518254928534,0.215173082063295,0.21622496392936907,0.09511218344856598,264
802,0.23087987959319878,0.17222827104811678,0.356435643564355,0.4999644153441043,0.21168814641527156,0.21623324817269274,0.09548842460228979,263
803,0.22368299338761666,0.18480255038976806,0.32673267326732613,0.7650701017721167,0.1436480889944317,0.175768861658397,0.3506025012963425,262
804,0.23157331203396114,0.17417999972058024,0.34983498349834896,0.9821365027400191,0.14318860881716888,0.17148383679924672,0.3007053994894737,261
805,0.23300730339204256,0.17522270408374535,0.356435643564355,0.5035228809337422,0.20937406067684128,0.21624567453767818,0.16643245654847538,260
806,0.2349798830536286,0.17466124788940157,0.363036303630361,0.5017436481389224,0.21167388668583298,0.21621875074687635,0.10832953517888733,259
807,0.2341854653059593,0.1763456164698184,0.363036303630361,0.4999644153441043,0.21400223215370184,0.21621875074687635,0.11604247883022811,258
808,0.23372093289418638,0.1740997916950578,0.359735973597358,0.5017436481389224,0.21283794624771307,0.21621875074687635,0.1050599995530268,257
809,0.23254277098026976,0.17241542311464103,0.363036303630361,0.4999644153441043,0.21283817259224336,0.21621875074687635,0.08029956922645409,256
810,0.23224654741334205,0.17209459100209346,0.363036303630361,0.5035228809337422,0.21168814641527156,0.21623324817269274,0.11009410618985305,255
811,0.23022684127519932,0.17241542311464103,0.363036303630361,0.5035228809337422,0.21167411303036326,0.21621875074687635,0.09048065484622425,254
812,0.22951321177305561,0.16963033302936464,0.363036303630361,0.5035228809337422,0.21008756451805533,0.21623324817269274,0.08429525027900286,253
813,0.2285033587039842,0.1696081421455367,0.359735973597358,0.5017436481389224,0.2093317341775861,0.2162063243818909,0.09271552729934429,252
814,0.2233733051131016,0.16864564581312297,0.356435643564355,0.5017436481389224,0.2090407192872215,0.20875050539061923,0.06778955086513339,251
815,0.21979169289479494,0.16648002906388482,0.34653465346534595,0.5053021137285612,0.20352546975393715,0.20876293175560467,0.07394861855159451,250
816,0.21802781620081702,0.16575815681326722,0.34323432343234295,0.5088605793181982,0.20004755079857867,0.20132161019014955,0.0692456041300451,249
817,0.21646591012065308,0.16431441231726113,0.33993399339933994,0.5088605793181982,0.19886923150726005,0.2013071127643331,0.078158757061765,248
818,0.2172266660993536,0.1634321240129843,0.34323432343234295,0.5088605793181982,0.19886945785179028,0.2013071127643331,0.050787213128348885,247
819,0.21789990147873461,0.16503628456787867,0.34323432343234295,0.5088605793181982,0.19990204335318557,0.20132161019014955,0.06344020312808496,246
820,0.21979169289479494,0.16567794878774483,0.34653465346534595,0.5088605793181982,0.19990204335318557,0.20132161019014955,0.09939380777794415,245
821,0.22240384616679298,0.16720190131450235,0.34983498349834896,0.5088605793181982,0.20004755079857867,0.20132161019014955,0.10082728657363216,244
822,0.22223553732194778,0.16720190131450235,0.34983498349834896,0.5035228809337422,0.20353972948337573,0.20877742918142117,0.10244888594618251,243
823,0.22109776953079396,0.164795660483468,0.34983498349834896,0.5053021137285612,0.20237566992191725,0.20877742918142117,0.10120352772735641,242
824,0.22218841084539098,0.16551753273147107,0.35313531353135197,0.5053021137285612,0.20192511420125125,0.2013071127643331,0.09736963037090973,241
825,0.217139145500034,0.16407378823285046,0.34983498349834896,0.5070813465233792,0.20234737680757037,0.20129468639934767,0.10651981522947551,240
826,0.21563109825022087,0.16335191598484744,0.34653465346534595,0.5088605793181982,0.19770539828991018,0.2013071127643331,0.09064620095386244,239
827,0.20897953270193725,0.1752259792427983,0.31353135313531233,0.7757454985410304,0.12701898079567298,0.16127143584203557,0.3530480687955482,238
828,0.21857313685811552,0.16748042369036448,0.33333333333333215,0.9892534339192949,0.12689177495337722,0.15657219881670353,0.3043737507382822,237
829,0.21369218035760373,0.16527690864967487,0.33003300330032914,0.5124190449078361,0.19786493912021164,0.20132161019014955,0.1470334626624692,236
830,0.21802781620081702,0.16511649259340105,0.33993399339933994,0.5124190449078361,0.1941849264907663,0.19382644104309066,0.13057291218704714,235
831,0.218236519168425,0.16473003573412487,0.34323432343234295,0.5088605793181982,0.19888349123669857,0.20132161019014955,0.10491702791461144,234
832,0.21664095131929229,0.1626300437368443,0.33993399339933994,0.5088605793181982,0.19885519812235175,0.20129468639934767,0.0999092581585459,233
833,0.21520695996121086,0.161747755429953,0.34653465346534595,0.510639812113018,0.19770539828991018,0.2013071127643331,0.10233225118852829,232
834,0.21487034227152035,0.161747755429953,0.34653465346534595,0.510639812113018,0.1965413387284517,0.2013071127643331,0.10240373700773553,231
835,0.21495786287083996,0.16319879157058503,0.34653465346534595,0.510639812113018,0.19655537211336,0.19386579119887792,0.09708744950561643,230
836,0.21524735408397366,0.16166754740443057,0.34653465346534595,0.510639812113018,0.1953913125514799,0.19386579119887792,0.10235482565775156,229
837,0.21398840392453145,0.1615946310156906,0.34653465346534595,0.510639812113018,0.1953913125514799,0.19386579119887792,0.09932232195873647,228
838,0.21053470642830718,0.15950193065519241,0.34323432343234295,0.510639812113018,0.19421321960511312,0.19385129377306154,0.09988668368932263,227
